latitude,longitude,month,price,region
40.42055,-3.70547,3,60.0,Centro
40.42055,-3.70547,4,60.0,Centro
40.42067,-3.7011,2,124.0,Centro
40.42067,-3.7011,3,124.0,Centro
40.42067,-3.7011,4,124.0,Centro
40.42067,-3.7011,5,124.0,Centro
40.42067,-3.7011,6,124.0,Centro
40.42067,-3.7011,7,124.0,Centro
40.42067,-3.7011,8,124.0,Centro
40.42067,-3.7011,9,124.0,Centro
40.42067,-3.7011,10,124.0,Centro
40.420678149564914,-3.6899822464222174,3,484.0,Salamanca
40.420678149564914,-3.6899822464222174,5,952.0,Salamanca
40.420678149564914,-3.6899822464222174,6,718.0,Salamanca
40.420678149564914,-3.6899822464222174,11,952.0,Salamanca
40.42068714240115,-3.702138472400823,1,81.0,Centro
40.42068714240115,-3.702138472400823,2,68.0,Centro
40.42068714240115,-3.702138472400823,3,68.0,Centro
40.42068714240115,-3.702138472400823,4,69.4,Centro
40.42068714240115,-3.702138472400823,5,69.66666666666667,Centro
40.420818,-3.706412,10,94.0,Centro
40.42092,-3.71301,2,200.0,Centro
40.42092,-3.71301,3,200.0,Centro
40.42098,-3.70737,6,585.3333333333334,Centro
40.42098,-3.70737,7,486.0,Centro
40.42098,-3.70737,8,432.0,Centro
40.42098,-3.70737,9,432.0,Centro
40.42098,-3.70737,10,432.0,Centro
40.42098,-3.70737,11,432.0,Centro
40.42098,-3.70198,4,245.0,Centro
40.42107,-3.7023,3,105.0,Centro
40.42107,-3.7023,4,105.0,Centro
40.4211056,-3.700145199999999,10,33.0,Centro
40.4211056,-3.700145199999999,11,33.0,Centro
40.421125807425305,-3.7190519523925714,2,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,3,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,4,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,5,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,6,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,7,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,8,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,9,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,10,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,11,94.0,Moncloa-Aravaca
40.421125807425305,-3.7190519523925714,12,94.0,Moncloa-Aravaca
40.4212,-3.70005,2,66.0,Centro
40.4212,-3.70005,3,66.0,Centro
40.4212,-3.70005,4,67.4,Centro
40.4212,-3.70005,5,68.8,Centro
40.42139,-3.71031,2,293.0,Centro
40.42139,-3.71031,3,293.0,Centro
40.42139,-3.71031,4,293.0,Centro
40.42139,-3.71031,5,293.0,Centro
40.42153316337821,-3.7078690723988847,1,53.0,Centro
40.42153316337821,-3.7078690723988847,2,53.0,Centro
40.42153316337821,-3.7078690723988847,3,55.07692307692308,Centro
40.42153316337821,-3.7078690723988847,4,54.6875,Centro
40.42153316337821,-3.7078690723988847,5,56.0,Centro
40.42153316337821,-3.7078690723988847,6,54.945945945945944,Centro
40.42153316337821,-3.7078690723988847,7,53.375,Centro
40.42153316337821,-3.7078690723988847,8,55.34782608695652,Centro
40.42153316337821,-3.7078690723988847,9,54.285714285714285,Centro
40.42153316337821,-3.7078690723988847,10,53.58064516129032,Centro
40.42153316337821,-3.7078690723988847,11,53.0,Centro
40.42155,-3.70863,6,167.0,Centro
40.42155,-3.70863,7,486.0,Centro
40.42155,-3.70863,8,425.0,Centro
40.42155,-3.70863,9,189.0,Centro
40.42155,-3.70863,10,189.0,Centro
40.42155,-3.70863,11,189.0,Centro
40.42155,-3.70863,12,294.375,Centro
40.42167861686106,-3.709887340664864,6,104.0,Centro
40.42167861686106,-3.709887340664864,7,87.0,Centro
40.42167861686106,-3.709887340664864,8,87.0,Centro
40.42167861686106,-3.709887340664864,9,87.0,Centro
40.42167861686106,-3.709887340664864,10,87.0,Centro
40.42167861686106,-3.709887340664864,11,87.0,Centro
40.42170850000001,-3.697757,4,123.0,Centro
40.42170850000001,-3.697757,5,123.0,Centro
40.42170850000001,-3.697757,6,123.0,Centro
40.42170850000001,-3.697757,7,123.0,Centro
40.42170850000001,-3.697757,9,123.0,Centro
40.42170850000001,-3.697757,10,123.0,Centro
40.42170850000001,-3.697757,11,123.0,Centro
40.42172,-3.70171,12,244.11764705882354,Centro
40.42179549999999,-3.697211999999999,12,324.2857142857143,Centro
40.42186031552421,-3.6993830668183625,1,42.0,Centro
40.42186031552421,-3.6993830668183625,2,42.0,Centro
40.42186031552421,-3.6993830668183625,5,42.0,Centro
40.42186031552421,-3.6993830668183625,6,42.0,Centro
40.42186031552421,-3.6993830668183625,7,42.0,Centro
40.42186031552421,-3.6993830668183625,8,42.0,Centro
40.42186031552421,-3.6993830668183625,9,42.0,Centro
40.42191,-3.7010965,5,88.0,Centro
40.42192,-3.70144,2,122.0,Centro
40.42192,-3.70144,3,122.0,Centro
40.42192,-3.70144,4,122.0,Centro
40.42192,-3.70144,5,122.0,Centro
40.42192,-3.70144,6,122.0,Centro
40.42192,-3.70144,7,122.0,Centro
40.42192,-3.70144,8,122.0,Centro
40.42192,-3.70144,9,132.69565217391303,Centro
40.42192,-3.70144,10,132.69565217391303,Centro
40.42192,-3.70144,11,122.0,Centro
40.4219291677465,-3.697604417633369,1,41.8,Centro
40.4219291677465,-3.697604417633369,2,47.0,Centro
40.42199,-3.70863,1,163.0,Centro
40.42199,-3.70863,2,138.0,Centro
40.42199,-3.70863,3,138.0,Centro
40.42199,-3.70863,4,198.0,Centro
40.42199,-3.70863,5,198.0,Centro
40.42211,-3.7022,1,75.66666666666667,Centro
40.42211,-3.7022,2,76.22222222222223,Centro
40.42211,-3.7022,3,79.0,Centro
40.42211,-3.7022,4,76.72727272727273,Centro
40.42211,-3.7022,5,78.0,Centro
40.42212,-3.70006,3,126.0,Centro
40.422178477332814,-3.699250469858488,1,92.44444444444444,Centro
40.422178477332814,-3.699250469858488,2,102.0,Centro
40.422178477332814,-3.699250469858488,3,102.0,Centro
40.422245025634766,-3.7067720890045166,1,64.0,Centro
40.4223301,-3.6766458,1,59.0,Salamanca
40.4223301,-3.6766458,2,59.0,Salamanca
40.4223301,-3.6766458,3,59.0,Salamanca
40.4223301,-3.6766458,4,59.0,Salamanca
40.4223301,-3.6766458,5,59.0,Salamanca
40.4223301,-3.6766458,6,59.0,Salamanca
40.4223301,-3.6766458,7,59.0,Salamanca
40.422401428222656,-3.706758975982666,3,57.0,Centro
40.422401428222656,-3.706758975982666,4,57.0,Centro
40.422401428222656,-3.706758975982666,5,57.0,Centro
40.422401428222656,-3.706758975982666,12,54.125,Centro
40.4224360765163,-3.697386104324253,1,92.0,Centro
40.42247,-3.7154,11,199.0,Moncloa-Aravaca
40.42248212175342,-3.70953731238842,4,207.0,Centro
40.42248212175342,-3.70953731238842,6,207.0,Centro
40.42248212175342,-3.70953731238842,7,207.0,Centro
40.42248212175342,-3.70953731238842,9,207.0,Centro
40.42248212175342,-3.70953731238842,10,207.0,Centro
40.42248212175342,-3.70953731238842,11,207.0,Centro
40.4225,-3.70067,1,74.0,Centro
40.4225,-3.70067,2,74.0,Centro
40.4225,-3.70067,3,75.05263157894737,Centro
40.4225,-3.70067,4,74.0,Centro
40.4225,-3.70067,5,76.06896551724138,Centro
40.42256927490234,-3.706995010375977,2,70.0,Centro
40.42256927490234,-3.706995010375977,3,70.0,Centro
40.42256927490234,-3.706995010375977,4,70.0,Centro
40.42256927490234,-3.706995010375977,5,70.0,Centro
40.42257,-3.71037,2,87.0,Centro
40.42257,-3.71037,3,87.0,Centro
40.42257,-3.71037,4,87.0,Centro
40.42257,-3.71037,5,87.0,Centro
40.42257,-3.71037,6,87.0,Centro
40.42257,-3.71037,7,87.0,Centro
40.42257,-3.71037,8,87.0,Centro
40.42257,-3.71037,9,87.0,Centro
40.42257,-3.71037,10,87.0,Centro
40.42257,-3.71037,11,87.0,Centro
40.42257,-3.71037,12,87.0,Centro
40.42261,-3.70301,2,351.0,Centro
40.42261,-3.70301,5,316.0,Centro
40.42264,-3.70052,3,108.0,Centro
40.42264,-3.70052,4,108.0,Centro
40.42272554958039,-3.698908272095324,1,39.0,Centro
40.42281,-3.70085,3,76.0,Centro
40.42292,-3.70252,1,50.0,Centro
40.42297,-3.71619,6,139.0,Moncloa-Aravaca
40.42297,-3.71619,7,129.0,Moncloa-Aravaca
40.42297,-3.71619,8,129.0,Moncloa-Aravaca
40.42297,-3.71619,11,139.0,Moncloa-Aravaca
40.42297,-3.69726,3,282.0,Centro
40.42297,-3.69726,5,300.0,Centro
40.42297,-3.69726,7,240.66666666666666,Centro
40.42297,-3.69726,8,204.0,Centro
40.423,-3.70985,1,42.0,Centro
40.423,-3.70985,2,42.0,Centro
40.423,-3.70985,3,42.0,Centro
40.423,-3.70985,4,42.0,Centro
40.423,-3.70985,5,42.0,Centro
40.423,-3.70985,6,42.0,Centro
40.423,-3.70985,7,42.0,Centro
40.423,-3.70985,8,42.0,Centro
40.423,-3.70985,9,42.0,Centro
40.423,-3.70985,10,42.0,Centro
40.423,-3.70985,11,42.0,Centro
40.42322,-3.70045,1,166.0,Centro
40.42322,-3.70045,2,186.375,Centro
40.42322,-3.70045,3,174.42857142857142,Centro
40.42322,-3.70045,4,180.11764705882354,Centro
40.42322,-3.70045,5,186.7058823529412,Centro
40.42322,-3.70045,6,201.80645161290323,Centro
40.4234113,-3.700145199999999,11,85.0,Centro
40.42347,-3.70082,1,47.0,Centro
40.42355413120107,-3.710833825170994,10,203.0,Centro
40.42357,-3.7142,6,191.14285714285714,Moncloa-Aravaca
40.42357,-3.7142,7,180.11111111111111,Moncloa-Aravaca
40.42357,-3.7142,8,191.22222222222223,Moncloa-Aravaca
40.42357,-3.7142,9,189.0,Moncloa-Aravaca
40.42357,-3.7142,11,189.0,Moncloa-Aravaca
40.42364,-3.67495,3,53.0,Salamanca
40.42364,-3.67495,6,53.0,Salamanca
40.42376749729475,-3.709520548582077,1,42.0,Centro
40.42376749729475,-3.709520548582077,2,42.0,Centro
40.42376749729475,-3.709520548582077,3,42.0,Centro
40.42376749729475,-3.709520548582077,4,42.0,Centro
40.42376749729475,-3.709520548582077,7,42.0,Centro
40.42381,-3.6179,1,26.0,San Blas - Canillejas
40.42389318540086,-3.7016450348516297,1,66.8,Centro
40.42389318540086,-3.7016450348516297,2,66.0,Centro
40.42389318540086,-3.7016450348516297,3,66.7,Centro
40.42389318540086,-3.7016450348516297,4,66.0,Centro
40.42389318540086,-3.7016450348516297,5,73.0,Centro
40.42391,-3.67114,5,41.0,Salamanca
40.42391,-3.67114,7,41.0,Salamanca
40.42409,-3.70603,3,176.0,Centro
40.42409,-3.70603,4,174.71428571428572,Centro
40.42409,-3.70603,6,168.14285714285714,Centro
40.42422,-3.70276,4,70.0,Centro
40.42423,-3.71251,1,186.0,Moncloa-Aravaca
40.42437,-3.70395,2,76.0,Centro
40.42437,-3.70395,3,76.0,Centro
40.42437,-3.70395,4,76.0,Centro
40.42437,-3.70395,5,76.0,Centro
40.42437,-3.70395,6,76.0,Centro
40.42437,-3.70395,7,76.0,Centro
40.4244661,-3.7033837,6,118.0,Centro
40.42481910050217,-3.7037541581715097,1,224.0,Centro
40.42481910050217,-3.7037541581715097,4,359.0,Centro
40.42481910050217,-3.7037541581715097,5,381.0,Centro
40.42481910050217,-3.7037541581715097,6,375.0,Centro
40.42481910050217,-3.7037541581715097,7,290.0,Centro
40.42481910050217,-3.7037541581715097,8,260.5,Centro
40.42514568830878,-3.671180217414891,4,105.0,Salamanca
40.42514568830878,-3.671180217414891,5,105.0,Salamanca
40.425194,-3.664504,8,953.0,Salamanca
40.425194,-3.664504,9,945.0,Salamanca
40.42538,-3.6816,12,1079.0,Salamanca
40.426048775737655,-3.662760487188061,1,37.0,Salamanca
40.426048775737655,-3.662760487188061,2,37.0,Salamanca
40.426048775737655,-3.662760487188061,3,37.0,Salamanca
40.42631,-3.70379,1,55.142857142857146,Centro
40.42631,-3.70379,2,54.8,Centro
40.42631,-3.70379,3,54.25,Centro
40.42631,-3.70379,4,54.0,Centro
40.42631,-3.70379,5,54.0,Centro
40.42631,-3.70379,7,52.0,Centro
40.42648,-3.70434,1,56.0,Centro
40.42662,-3.70197,1,63.0,Centro
40.42662,-3.70197,2,63.0,Centro
40.42662,-3.70197,3,63.0,Centro
40.42668,-3.70829,7,85.0,Centro
40.426946409637694,-3.7048402892293697,6,126.0,Centro
40.426946409637694,-3.7048402892293697,7,126.0,Centro
40.42738,-3.70635,4,105.0,Centro
40.42738,-3.70635,6,105.0,Centro
40.42745,-3.69798,3,240.0,Centro
40.42745,-3.69798,5,333.0,Centro
40.42745,-3.69798,7,245.0,Centro
40.42751,-3.69685,2,178.0,Centro
40.42782,-3.69832,5,345.0,Centro
40.42868,-3.69613,2,200.66666666666666,Chamberí
40.42868,-3.69613,3,255.0,Chamberí
40.42938,-3.6968,2,192.0,Chamberí
40.42938,-3.6968,3,194.0,Chamberí
40.4295,-3.70218,6,433.0,Chamberí
40.4295,-3.70218,7,310.5,Chamberí
40.4295,-3.70218,8,311.5,Chamberí
40.42976925012499,-3.701429465782887,1,36.31578947368421,Chamberí
40.42976925012499,-3.701429465782887,2,37.5,Chamberí
40.43004,-3.72253,12,773.0,Moncloa-Aravaca
40.4301718,-3.6271642,6,43.0,San Blas - Canillejas
40.4301718,-3.6271642,7,43.0,San Blas - Canillejas
40.43087,-3.6643,2,107.0,Salamanca
40.43087,-3.6643,4,112.5,Salamanca
40.43102,-3.6572,1,32.0,Ciudad Lineal
40.4316898687224,-3.6567614872262393,1,26.09090909090909,Ciudad Lineal
40.4316898687224,-3.6567614872262393,2,26.0,Ciudad Lineal
40.4316898687224,-3.6567614872262393,3,26.0,Ciudad Lineal
40.4316898687224,-3.6567614872262393,4,26.0,Ciudad Lineal
40.43192,-3.68532,1,48.0,Salamanca
40.43192699999999,-3.7179449,2,101.0,Moncloa-Aravaca
40.43192699999999,-3.7179449,4,114.71428571428571,Moncloa-Aravaca
40.43192699999999,-3.7179449,5,103.0,Moncloa-Aravaca
40.43192699999999,-3.7179449,6,120.2,Moncloa-Aravaca
40.43192699999999,-3.7179449,7,106.14285714285714,Moncloa-Aravaca
40.43192699999999,-3.7179449,8,97.16666666666667,Moncloa-Aravaca
40.43192699999999,-3.7179449,9,101.0,Moncloa-Aravaca
40.43222,-3.65326,1,90.0,Ciudad Lineal
40.43241,-3.7135,3,76.0,Chamberí
40.43294,-3.63283,2,36.0,San Blas - Canillejas
40.4331,-3.68356,1,53.0,Salamanca
40.4331,-3.68356,3,53.0,Salamanca
40.4335779,-3.6587238,1,30.0,Ciudad Lineal
40.4335779,-3.6587238,2,30.0,Ciudad Lineal
40.43468048303623,-3.672487644361941,3,112.0,Salamanca
40.43468048303623,-3.672487644361941,4,125.17647058823529,Salamanca
40.43468048303623,-3.672487644361941,5,133.41176470588235,Salamanca
40.43468048303623,-3.672487644361941,6,126.33333333333333,Salamanca
40.43468048303623,-3.672487644361941,7,112.28571428571429,Salamanca
40.43468048303623,-3.672487644361941,8,105.82352941176471,Salamanca
40.43468048303623,-3.672487644361941,9,128.43478260869566,Salamanca
40.43468048303623,-3.672487644361941,10,152.58139534883722,Salamanca
40.43468048303623,-3.672487644361941,11,160.78947368421052,Salamanca
40.43476,-3.71063,1,73.0,Chamberí
40.4348,-3.68346,1,47.0,Salamanca
40.4348,-3.68346,2,47.0,Salamanca
40.4348,-3.68346,3,47.0,Salamanca
40.4348,-3.68346,4,47.0,Salamanca
40.4348,-3.68346,5,47.0,Salamanca
40.4348,-3.68346,6,47.0,Salamanca
40.4348,-3.68346,7,47.0,Salamanca
40.43571,-3.67809,1,100.0,Salamanca
40.43651784004312,-3.642160599796872,1,70.0,Ciudad Lineal
40.43651784004312,-3.642160599796872,2,70.0,Ciudad Lineal
40.43651784004312,-3.642160599796872,6,70.0,Ciudad Lineal
40.43673,-3.7046,1,164.0,Chamberí
40.43673,-3.7046,2,164.0,Chamberí
40.43673,-3.7046,3,164.0,Chamberí
40.43673,-3.7046,4,164.0,Chamberí
40.43673,-3.7046,5,164.0,Chamberí
40.43673,-3.7046,6,164.0,Chamberí
40.43673,-3.7046,7,164.0,Chamberí
40.43673,-3.7046,8,146.0,Chamberí
40.43673,-3.7046,9,146.0,Chamberí
40.43673,-3.7046,10,146.0,Chamberí
40.43673,-3.7046,11,146.0,Chamberí
40.43679,-3.61506,1,33.0,San Blas - Canillejas
40.4377,-3.69568,5,490.0,Chamberí
40.43831,-3.66471,1,60.333333333333336,Salamanca
40.43831,-3.66471,2,60.44444444444444,Salamanca
40.4412919881653,-3.531792350113392,1,22.0,
40.441292,-3.672802,4,82.0,Chamartín
40.441292,-3.672802,5,82.0,Chamartín
40.441292,-3.672802,9,81.0,Chamartín
40.441292,-3.672802,10,81.0,Chamartín
40.441292,-3.672802,11,81.0,Chamartín
40.44149,-3.57524,1,35.0,San Blas - Canillejas
40.44194,-3.71404,1,39.0,Chamberí
40.44252,-3.60927,6,61.0,San Blas - Canillejas
40.44278,-3.69725,1,74.0,Chamberí
40.44340079969042,-3.533234040886555,1,22.0,
40.44340079969042,-3.533234040886555,11,25.0,
40.44511,-3.61178,7,33.0,San Blas - Canillejas
40.4452946,-3.7025806,1,81.0,Chamberí
40.44615417951903,-3.675903166769512,1,41.0,Chamartín
40.44655,-3.58128,4,76.0,San Blas - Canillejas
40.44655,-3.58128,5,76.0,San Blas - Canillejas
40.44655,-3.58128,6,76.0,San Blas - Canillejas
40.44655,-3.58128,7,76.0,San Blas - Canillejas
40.44655,-3.58128,8,76.0,San Blas - Canillejas
40.44655,-3.58128,9,76.0,San Blas - Canillejas
40.44655,-3.58128,10,76.0,San Blas - Canillejas
40.44655,-3.58128,11,76.0,San Blas - Canillejas
40.44655,-3.58128,12,76.0,San Blas - Canillejas
40.44659,-3.70074,12,205.0,Chamberí
40.44852814756919,-3.702578286559552,6,92.0,Tetuán
40.44852814756919,-3.702578286559552,7,92.0,Tetuán
40.45048,-3.70514,5,196.0,Tetuán
40.45269,-3.59246,1,30.0,Barajas
40.45269,-3.59246,2,30.0,Barajas
40.4543237,-3.6813431,6,182.8,Chamartín
40.4543237,-3.6813431,7,185.3,Chamartín
40.4543237,-3.6813431,8,176.0,Chamartín
40.4543237,-3.6813431,9,186.06666666666666,Chamartín
40.4543237,-3.6813431,10,185.47222222222223,Chamartín
40.4543237,-3.6813431,11,185.47058823529412,Chamartín
40.45436,-3.59194,7,29.0,Barajas
40.45564,-3.70469,3,37.0,Tetuán
40.45866,-3.58435,1,53.869565217391305,Barajas
40.45866,-3.58435,2,53.68181818181818,Barajas
40.45956266298988,-3.688913471996784,6,59.0,Chamartín
40.46247863769531,-3.6474130153656006,1,40.0,Hortaleza
40.46247863769531,-3.6474130153656006,2,40.0,Hortaleza
40.46247863769531,-3.6474130153656006,3,40.0,Hortaleza
40.46251245315496,-3.692939553686871,3,480.0,Tetuán
40.46251245315496,-3.692939553686871,6,480.0,Tetuán
40.46251245315496,-3.692939553686871,7,480.0,Tetuán
40.46251245315496,-3.692939553686871,8,480.0,Tetuán
40.463137344215234,-3.704131565464594,1,35.0,Tetuán
40.46549,-3.70097,1,109.0,Tetuán
40.4665,-3.6945,1,42.0,Tetuán
40.4665,-3.6945,2,42.0,Tetuán
40.4665,-3.6945,3,42.0,Tetuán
40.4665,-3.6945,7,42.0,Tetuán
40.46674,-3.69684,1,67.8,Tetuán
40.46674,-3.69684,5,70.0,Tetuán
40.46674,-3.69684,8,70.0,Tetuán
40.46674,-3.69684,9,70.0,Tetuán
40.4670419,-3.587774899999999,3,109.0,Barajas
40.46884788876028,-3.653105981647968,1,28.0,Hortaleza
40.4689,-3.59299,1,34.0,Barajas
40.46905,-3.72189,1,29.0,Moncloa-Aravaca
40.46943,-3.69218,1,37.0,Tetuán
40.47051870260756,-3.577658589792952,1,47.0,Barajas
40.47051870260756,-3.577658589792952,2,47.0,Barajas
40.47051870260756,-3.577658589792952,3,47.0,Barajas
40.47051870260756,-3.577658589792952,4,47.0,Barajas
40.47051870260756,-3.577658589792952,5,47.0,Barajas
40.4706,-3.68704,5,128.0,Chamartín
40.4706,-3.68704,6,128.0,Chamartín
40.4706,-3.68704,7,128.0,Chamartín
40.4706,-3.68704,8,128.0,Chamartín
40.4706,-3.68704,10,128.0,Chamartín
40.47088,-3.64497,6,92.0,Hortaleza
40.47088,-3.64497,7,92.0,Hortaleza
40.47088,-3.64497,9,92.0,Hortaleza
40.47088,-3.64497,12,92.0,Hortaleza
40.4712,-3.69119,1,39.0,Tetuán
40.47163,-3.58304,5,39.0,Barajas
40.47163,-3.58304,6,39.0,Barajas
40.47163,-3.58304,7,39.0,Barajas
40.47163,-3.58304,8,39.0,Barajas
40.47163,-3.58304,9,39.0,Barajas
40.47163,-3.58304,10,39.0,Barajas
40.47163,-3.58304,11,39.0,Barajas
40.47173,-3.58283,1,70.0,Barajas
40.4719,-3.63674,5,85.0,Hortaleza
40.4719,-3.63674,6,85.0,Hortaleza
40.4719,-3.63674,7,85.0,Hortaleza
40.4719,-3.63674,9,85.0,Hortaleza
40.4719,-3.63674,10,85.0,Hortaleza
40.4719,-3.63674,12,85.0,Hortaleza
40.47202567218181,-3.637592755258083,2,83.0,Hortaleza
40.47202567218181,-3.637592755258083,3,83.82352941176471,Hortaleza
40.47202567218181,-3.637592755258083,4,84.03703703703704,Hortaleza
40.47202567218181,-3.637592755258083,5,83.0,Hortaleza
40.47202567218181,-3.637592755258083,6,85.27906976744185,Hortaleza
40.47202567218181,-3.637592755258083,7,85.0,Hortaleza
40.47202567218181,-3.637592755258083,8,84.6470588235294,Hortaleza
40.47202567218181,-3.637592755258083,9,84.55555555555556,Hortaleza
40.47202567218181,-3.637592755258083,10,84.3125,Hortaleza
40.47202567218181,-3.637592755258083,11,83.63636363636364,Hortaleza
40.47257,-3.63856,7,88.0,Hortaleza
40.47318772521944,-3.649616477236645,1,44.0,Hortaleza
40.47318772521944,-3.649616477236645,3,47.0,Hortaleza
40.47318772521944,-3.649616477236645,5,47.0,Hortaleza
40.47318772521944,-3.649616477236645,6,47.0,Hortaleza
40.47318772521944,-3.649616477236645,7,47.0,Hortaleza
40.47369,-3.58161,1,54.6,Barajas
40.4739,-3.58177,1,38.1578947368421,Barajas
40.4739,-3.58177,2,37.680851063829785,Barajas
40.47406996399232,-3.687005954713349,1,49.0,Chamartín
40.4741469,-3.5754267,7,111.0,Barajas
40.4746105,-3.5808617,1,39.15384615384615,Barajas
40.4746105,-3.5808617,2,37.64,Barajas
40.475367,-3.584744,6,61.0,Barajas
40.47587477590898,-3.5750318818382087,1,30.0,Barajas
40.47587477590898,-3.5750318818382087,3,30.0,Barajas
40.48728,-3.67005,7,220.0,Hortaleza
40.4895530762337,-3.648408266633562,1,53.0,Hortaleza
40.493623,-3.715964,12,800.0,Fuencarral-El Pardo
